Product_ID,Date,Forecast_Week,SARIMA_Forecast,Prophet_Forecast,Prophet_Lower,Prophet_Upper
854852,2022-02-02,7,102.06095827591759,145.51680725882088,111.73420082662753,178.3135524501585
854852,2022-02-09,8,100.77853209077347,150.40730498083676,116.42768522777871,186.54274342476822
854852,2022-02-16,9,101.19501500278571,160.48851284442915,129.6714815690776,194.88390544124277
854852,2022-02-23,10,100.65217291984764,169.75498727698255,134.32942399676796,204.8754855677047
854852,2022-03-02,11,100.71829423408151,171.5662342929633,136.38203892295627,205.5481947087629
854852,2022-03-09,12,100.45873239694826,166.81476424736653,133.58670235443134,200.4412126526396
878996,2021-12-22,1,110.63557286769337,154.97050605104786,102.00405119701767,209.4075147821053
878996,2021-12-29,2,91.81996956771191,158.18309489523247,102.16072928301121,210.39194329014387
878996,2022-01-05,3,100.26414583834972,159.8524899754187,105.12234740257747,221.31857425917045
878996,2022-01-12,4,96.47451912520187,157.46328164130864,100.05153262614733,209.79501446658725
878996,2022-01-19,5,98.17524992057157,157.65490898785427,105.22301405832846,214.34311349790303
878996,2022-01-26,6,97.41198602751224,162.80856566962868,110.68800849197613,215.44077615276464
878996,2022-02-02,7,97.75452805240775,160.92120732891462,111.91530841260656,217.16161238253065
878996,2022-02-09,8,97.60080004314845,136.42164957562534,78.90456209991942,186.8783590574659
878996,2022-02-16,9,97.66979099641334,92.78573624033584,37.75189206507993,144.2136038650189
878996,2022-02-23,10,97.63882883372527,58.872053598844474,6.32921633657827,110.83420368390966
878996,2022-03-02,11,97.65272421381432,66.05276589985519,13.60606523316801,124.81189577480893
878996,2022-03-09,12,97.64648816403432,117.17995547166923,67.18201699223083,167.9851919822084
1000753,2021-12-22,1,94.42392156862746,90.07570418546513,-22.961611173827585,197.3778240281587
1000753,2021-12-29,2,94.42392156862746,67.11150172654314,-39.51591864079119,176.06914250180208
1000753,2022-01-05,3,94.42392156862746,48.46600308648402,-61.578249638672325,160.46420053563912
1000753,2022-01-12,4,94.42392156862746,48.9577810018052,-64.27940880156638,165.5784825236591
1000753,2022-01-19,5,94.42392156862746,63.200978017026586,-40.761781520360834,180.5627574548345
1000753,2022-01-26,6,94.42392156862746,79.78874197536126,-37.53418034201244,187.01303329009366
1000753,2022-02-02,7,94.42392156862746,97.24672555499852,-15.034574353137623,211.35105444055128
1000753,2022-02-09,8,94.42392156862746,118.87236681041759,4.299621778154902,217.97191590554007
1000753,2022-02-16,9,94.42392156862746,137.61967271793412,30.572266069386462,242.09795935005363
1000753,2022-02-23,10,94.42392156862746,137.9041842379484,19.12272831375692,246.07819219459714
1000753,2022-03-02,11,94.42392156862746,115.96420407459415,10.34831563302812,219.6974076759657
1000753,2022-03-09,12,94.42392156862746,90.32690453540133,-12.746805193184937,200.01773599832003
1004906,2021-12-22,1,88.9956754680577,107.1653833719758,50.26997737467873,161.15957936566667
1004906,2021-12-29,2,88.9956754680577,116.90257248405474,62.316340432276526,172.13488761545952
1004906,2022-01-05,3,88.9956754680577,128.4616274719225,69.32647444680754,182.99017758655745
1004906,2022-01-12,4,88.9956754680577,130.04350174171353,72.46496698108517,187.03471957430122
1004906,2022-01-19,5,88.9956754680577,118.65934358117411,65.98141358163102,173.974229209051
1004906,2022-01-26,6,88.9956754680577,101.23548708884994,45.11830496186474,157.1335857432397
1004906,2022-02-02,7,88.9956754680577,87.29555928718813,30.55149594696651,147.22575968862841
1004906,2022-02-09,8,88.9956754680577,81.90356346415712,25.989834336321533,136.3806549789462
1004906,2022-02-16,9,88.9956754680577,84.7060343274211,27.888215757465506,140.44690596939378
1004906,2022-02-23,10,88.9956754680577,93.04781097325395,34.64585187404587,148.8315978521137
1004906,2022-03-02,11,88.9956754680577,104.10618679535696,52.49969164373692,160.52733523042392
1004906,2022-03-09,12,88.9956754680577,114.66152938022303,57.758186825496146,170.45028127265434
899624,2021-12-22,1,108.46852368200658,145.81313348503738,95.19264135279177,195.71555170138944
899624,2021-12-29,2,108.46852368200658,152.30856604834406,103.26637609241389,207.0325048411676
899624,2022-01-05,3,108.46852368200658,139.5346099436204,89.5217707764596,193.29845526177323
899624,2022-01-12,4,108.46852368200658,116.48997581446287,63.84886331537807,167.47574693268524
899624,2022-01-19,5,108.46852368200658,103.19686995647004,56.844260880406836,153.283978185661
899624,2022-01-26,6,108.46852368200658,108.75001324779491,57.999342302542836,158.16608856373574
899624,2022-02-02,7,108.46852368200658,123.96905058904393,71.83335825971412,171.9223055608853
899624,2022-02-09,8,108.46852368200658,134.24907189443877,84.0083123833095,188.78931595309555
899624,2022-02-16,9,108.46852368200658,135.01220193094795,80.03037937278795,189.2005153420099
899624,2022-02-23,10,108.46852368200658,132.56542172123324,81.83099097626908,181.91358530259257
899624,2022-03-02,11,108.46852368200658,133.1119552735202,80.90706340717222,182.91747823528053
899624,2022-03-09,12,108.46852368200658,135.60358098607054,86.29279635393107,188.47877160191845
1070702,2021-12-22,1,88.13411764705883,78.58610881322244,-43.8417280125716,209.3754193753141
1070702,2021-12-29,2,88.13411764705883,106.44862180865967,-25.096346849016825,229.75977664633567
1070702,2022-01-05,3,88.13411764705883,115.21668791130128,-3.229677418531587,245.32541999382784
1070702,2022-01-12,4,88.13411764705883,94.42350199967245,-26.483893449649976,224.22997405290096
1070702,2022-01-19,5,88.13411764705883,60.599657279624466,-73.34709874628204,199.42847798049257
1070702,2022-01-26,6,88.13411764705883,41.46858963089521,-86.55620271027102,163.16203475323667
1070702,2022-02-02,7,88.13411764705883,48.903054025127204,-78.81771820139018,179.21381508078963
1070702,2022-02-09,8,88.13411764705883,69.34285581962496,-61.58754648378752,205.2290243604916
1070702,2022-02-16,9,88.13411764705883,80.59742080045793,-44.01387070599196,204.00766001830695
1070702,2022-02-23,10,88.13411764705883,76.04184626323828,-48.143885251057185,197.07157179967732
1070702,2022-03-02,11,88.13411764705883,71.08260934088284,-59.80000836563634,191.51036901151502
1070702,2022-03-09,12,88.13411764705883,86.3020823112155,-50.73722999094911,221.19736466888645
908531,2021-12-22,1,109.96939172895239,131.47790224511004,59.37267490866961,212.1545912012575
908531,2021-12-29,2,74.85274455215082,129.34147299255457,51.2707680043207,205.27051829246628
908531,2022-01-05,3,99.05728898586428,130.6837137610256,54.72254402487175,206.62684616102158
908531,2022-01-12,4,80.97695074945594,133.31439425202615,56.6796576680625,208.50901101013037
908531,2022-01-19,5,93.09985050395046,126.52064765228032,48.5858337260221,200.07092437376062
908531,2022-01-26,6,83.70857055004316,107.15978881340413,31.221701388191917,186.73065232238272
908531,2022-02-02,7,89.69885161311228,88.17228337378424,14.345718873450862,162.74407047272223
908531,2022-02-09,8,84.74640561820587,86.92528908926222,7.511978005119747,164.72091366548412
908531,2022-02-16,9,87.63064866459996,105.45468783668753,28.00496808319074,182.66058982760313
908531,2022-02-23,10,84.95230932087621,126.03899340827905,54.94943560064328,205.29563683688932
908531,2022-03-02,11,86.26970772214318,129.1504207400186,51.167784538639964,202.679045309238
908531,2022-03-09,12,84.76237450982673,114.89636757500139,36.59219226638069,198.1631085624981
1075368,2021-12-22,1,86.19667034627233,85.60069517687775,57.28663900560643,111.24183826922003
1075368,2021-12-29,2,86.19667034627233,78.54839280942315,51.53209927378998,105.18355074820104
1075368,2022-01-05,3,86.19667034627233,73.60538542838019,44.06052862034796,100.65175779011774
1075368,2022-01-12,4,86.19667034627233,69.37761082809995,41.721909608490186,98.9821338630101
1075368,2022-01-19,5,86.19667034627233,67.77511876050637,40.75929828248013,96.53252685394152
1075368,2022-01-26,6,86.19667034627233,71.14617673187237,42.815934681004386,97.58982015560946
1075368,2022-02-02,7,86.19667034627233,77.89940214541444,50.452151912572155,105.12256773006732
1075368,2022-02-09,8,86.19667034627233,82.61321474329574,56.11657701545719,112.54968941116202
1075368,2022-02-16,9,86.19667034627233,81.01957485371926,52.81053890846849,110.09947542100758
1075368,2022-02-23,10,86.19667034627233,74.21030118403235,47.28159806063052,102.0407066370135
1075368,2022-03-02,11,86.19667034627233,67.35241940290442,40.4913334878382,93.85313769775833
1075368,2022-03-09,12,86.19667034627233,64.72231671328318,40.00435089253522,93.97420468631313
883404,2021-12-22,1,97.843974943241,88.59213343360337,66.6345078150918,109.50453379883093
883404,2021-12-29,2,97.843974943241,89.46041244046192,68.81076688110043,111.9259692097216
883404,2022-01-05,3,97.843974943241,92.91900223984103,70.49413014657371,116.34517857983568
883404,2022-01-12,4,97.843974943241,92.25461241148382,70.09206570876076,113.2190207189603
883404,2022-01-19,5,97.843974943241,85.46827940911706,63.05060104568218,106.78790037114176
883404,2022-01-26,6,97.843974943241,78.71340413181402,56.21395456471564,101.67319839821576
883404,2022-02-02,7,97.843974943241,79.47108978885542,58.6803643365472,100.3551412492436
883404,2022-02-09,8,97.843974943241,87.54383760722985,63.78858239542427,108.03822040170473
883404,2022-02-16,9,97.843974943241,95.00191517096944,74.14634097345402,117.46923679866161
883404,2022-02-23,10,97.843974943241,95.36937966803231,74.24775701173878,117.09713199908089
883404,2022-03-02,11,97.843974943241,91.00343148742351,68.56999360130186,115.14003805950409
883404,2022-03-09,12,97.843974943241,89.87791242075542,68.13044978645642,111.74837124017739
862349,2021-12-22,1,108.0571658577069,113.21664612875182,55.51751494387109,176.6447709072143
862349,2021-12-29,2,73.86179926538827,108.9706463047994,53.985338546658774,170.1962909341317
862349,2022-01-05,3,100.664197599201,108.27243048837238,48.463838883971384,172.06474678066448
862349,2022-01-12,4,84.48868915392381,112.33615093363032,50.226791018466464,171.7563205906734
862349,2022-01-19,5,95.70728019657277,111.47461773498208,47.48169504961268,170.05462651154545
862349,2022-01-26,6,88.25464568686431,98.77546563934234,37.508534215574585,157.41479504805358
862349,2022-02-02,7,92.9677376246011,82.7146552805193,20.975679273551634,141.92089574406026
862349,2022-02-09,8,89.51201503490807,80.83410225490533,21.061088985605583,144.0021929008946
862349,2022-02-16,9,91.4326140743381,99.73112611902732,36.024185918047145,158.75942872072935
862349,2022-02-23,10,89.76792579997745,125.1640247011019,61.67668512568581,181.6755297955645
862349,2022-03-02,11,90.47411467559697,135.99110730758164,76.69793737783411,201.94561388574354
862349,2022-03-09,12,89.60461756391713,127.41630130222525,69.44014964333788,186.3656490295637
961554,2021-12-22,1,103.98813921996287,86.57381143391731,62.92070140503782,111.84258900646283
961554,2021-12-29,2,104.33127587672297,87.04928342240204,60.73817200174677,111.66502515199959
961554,2022-01-05,3,104.6278209337363,87.12840935865582,62.396833457237165,112.5324252273938
961554,2022-01-12,4,104.88410066691712,82.71125963805109,56.64503386902555,107.94832243634933
961554,2022-01-19,5,105.10558236113495,74.81717168980272,50.067298209184244,102.07667413706676
961554,2022-01-26,6,105.29699094528151,67.75245802954412,39.675775773001575,92.50574942049528
961554,2022-02-02,7,105.46240979045685,64.80725560808418,39.00922931024507,90.99517713127463
961554,2022-02-09,8,105.60536782162951,66.4043525945169,39.92679964010687,91.90552948328084
961554,2022-02-16,9,105.72891480114751,71.18466303775611,45.97913622743368,96.38980467142278
961554,2022-02-23,10,105.83568639014332,77.08223414660571,50.82897227749218,103.62333053753798
961554,2022-03-02,11,105.92796037580585,81.25404409357876,57.30554801602652,106.32746272014501
961554,2022-03-09,12,106.00770526403058,80.92529410898203,53.6252630525746,106.67396263623209
1058997,2021-12-22,1,118.47897859673478,133.43973935968629,81.96420061204809,184.68563866623796
1058997,2021-12-29,2,82.11480141394348,130.81681482858258,78.77600406390553,180.82248756999348
1058997,2022-01-05,3,106.02923348853952,123.28061963901564,72.38392915048323,169.94778936850383
1058997,2022-01-12,4,90.95868735659822,116.54893441761135,63.89139869050629,171.07647978871816
1058997,2022-01-19,5,100.2857311487081,110.4769980305653,58.75862273845142,163.30519376773617
1058997,2022-01-26,6,94.01075250951904,102.37037161420164,49.16216883237062,151.89544271215107
1058997,2022-02-02,7,97.572943124439,94.24249747076104,41.67079051557696,147.27861271386075
1058997,2022-02-09,8,94.8758192327586,93.30157497176036,40.47344214334216,150.42302137560645
1058997,2022-02-16,9,96.13874409220014,103.64065294891405,50.41900382752161,151.82276866374866
1058997,2022-02-23,10,94.88806321136188,119.15621229020708,67.14671914322963,171.79508988198813
1058997,2022-03-02,11,95.230668504931,127.78489074277756,72.41988087479011,179.77395693669345
1058997,2022-03-09,12,94.56366676238471,124.00550493469545,75.15141681624796,177.16060685084153
1081177,2021-12-22,1,74.6043333185428,72.09902512284958,41.845810009946966,103.68640734560671
1081177,2021-12-29,2,74.6043333185428,71.44239090262246,42.1319987623553,103.0583470950077
1081177,2022-01-05,3,74.6043333185428,67.68654383448569,38.16332256751715,94.73271028766581
1081177,2022-01-12,4,74.6043333185428,62.160743948700095,32.164020779372706,92.37232883386079
1081177,2022-01-19,5,74.6043333185428,62.16530933099149,32.162126520875326,92.59146220702537
1081177,2022-01-26,6,74.6043333185428,70.37056317264265,41.0171579663831,100.31555075137489
1081177,2022-02-02,7,74.6043333185428,79.40494495045166,46.73705748439741,110.020728622672
1081177,2022-02-09,8,74.6043333185428,79.99933616431827,50.10473491872709,111.19113200906807
1081177,2022-02-16,9,74.6043333185428,73.22367861541233,43.579001223595405,105.88288475488507
1081177,2022-02-23,10,74.6043333185428,70.7891975170475,42.128636146012646,101.61794298827563
1081177,2022-03-02,11,74.6043333185428,81.57718590277159,53.35463305234511,111.70652788920157
1081177,2022-03-09,12,74.6043333185428,100.28607747210346,71.16794938391213,129.18625031228783
854405,2021-12-22,1,75.85117647058824,58.738926790146266,4.717746425248155,113.9862966048748
854405,2021-12-29,2,75.85117647058824,43.078894176179055,-9.655463148603504,98.57617481740456
854405,2022-01-05,3,75.85117647058824,31.82860041166127,-22.331725827456232,91.49925526578996
854405,2022-01-12,4,75.85117647058824,24.063590165702045,-31.935560221428346,79.19304812180333
854405,2022-01-19,5,75.85117647058824,19.85068302861653,-37.02826783181366,75.60672366368796
854405,2022-01-26,6,75.85117647058824,25.191511049897905,-31.0582975849037,82.77029127973853
854405,2022-02-02,7,75.85117647058824,44.73846875438451,-12.489382295331795,102.74624873043715
854405,2022-02-09,8,75.85117647058824,71.1248004357592,13.025062410795199,126.17688921577883
854405,2022-02-16,9,75.85117647058824,86.71508961025863,30.834990911587155,145.84954238813708
854405,2022-02-23,10,75.85117647058824,79.32632340287792,24.60800626430059,138.89466493887883
854405,2022-03-02,11,75.85117647058824,55.605597471273995,-3.111913670591747,113.42396638814022
854405,2022-03-09,12,75.85117647058824,36.70043736343135,-19.47745300565535,96.47995322642538
923746,2021-12-22,1,79.5538453968338,52.266125637473436,2.583380949924034,105.4089018628724
923746,2021-12-29,2,78.9444999258793,66.05593487010708,11.874111445799613,116.46006308579281
923746,2022-01-05,3,78.39832816161326,65.27760990854676,12.86195243111691,117.55206780177349
923746,2022-01-12,4,77.9087805891759,49.05158967421003,-0.9168383183245958,103.00188668688232
923746,2022-01-19,5,77.46998671267193,36.8153103179823,-12.284901609132381,88.20124198880218
923746,2022-01-26,6,77.07668465808554,42.058568904516605,-8.645309870958306,91.87326024146589
923746,2022-02-02,7,76.72415807459191,56.43021079185898,3.4366235467318798,103.6491160941969
923746,2022-02-09,8,76.40817957760598,62.8368341220769,9.48171503209269,111.49068320515273
923746,2022-02-16,9,76.12496005535597,57.9513198796985,7.202857076757399,105.76887570869751
923746,2022-02-23,10,75.8711032310826,54.24066325874891,5.7936651337932075,107.34868527316604
923746,2022-03-02,11,75.6435649359884,60.82027079860683,9.959199445229423,113.06337557828746
923746,2022-03-09,12,75.43961660455167,70.79715071795717,22.76709051089276,118.97451927628434
859075,2021-12-22,1,83.05653365300267,94.23775559289943,68.52755276758582,115.96751066710749
859075,2021-12-29,2,74.15540021034568,93.51037450935173,71.15854204754915,117.27749224253826
859075,2022-01-05,3,78.15607470432985,90.397061028676,67.04576254829159,115.11686387074943
859075,2022-01-12,4,83.65459584449789,85.97332346524702,61.57747817857032,111.21935489456855
859075,2022-01-19,5,77.39780834170021,81.714277473575,57.84589646276495,105.38472574605694
859075,2022-01-26,6,78.27961997352041,79.60651449587507,56.58332511007146,105.21749378425918
859075,2022-02-02,7,80.75488024591834,81.19032333792872,57.29738380633267,105.76645179848165
859075,2022-02-09,8,79.33791209407075,85.9358494943934,60.18530808555675,109.44420300128382
859075,2022-02-16,9,78.5601080610656,90.97676154127448,67.79740430556996,115.19307966498057
859075,2022-02-23,10,79.76761546497846,93.25498519522529,70.38773600921131,118.48883982988126
859075,2022-03-02,11,79.56087287706154,92.3169957890232,69.81398291984877,115.33356033825584
859075,2022-03-09,12,79.03732861710385,90.78280255155885,66.72670367152891,115.46747122429409
933835,2021-12-22,1,54.30945570004931,65.45540121467211,44.01960965610616,86.81999823283508
933835,2021-12-29,2,54.30945570004931,73.45159152076688,53.11151167019404,95.42606758218956
933835,2022-01-05,3,54.30945570004931,66.44394294463055,42.24405216695047,86.72880575159621
933835,2022-01-12,4,54.30945570004931,47.016338060887776,24.6433495895197,68.22629497925516
933835,2022-01-19,5,54.30945570004931,30.003034411131146,8.057449323273588,51.43335072416637
933835,2022-01-26,6,54.30945570004931,28.714829374802264,6.28118166660428,48.32818799364516
933835,2022-02-02,7,54.30945570004931,42.28176616052336,20.230647113060847,63.57567906898165
933835,2022-02-09,8,54.30945570004931,56.895365614227224,35.33124160711332,79.6213993282064
933835,2022-02-16,9,54.30945570004931,59.697116234567574,37.54816639493956,79.09915412458771
933835,2022-02-23,10,54.30945570004931,51.154742703164466,29.59641150724671,72.21717849796494
933835,2022-03-02,11,54.30945570004931,43.516149977565235,21.03146938195319,64.06128568862864
933835,2022-03-09,12,54.30945570004931,47.49666402363885,25.53482253822837,68.05555394071337
863447,2021-12-22,1,90.44607135958121,61.44783583050274,-46.97658513352504,163.39874004921055
863447,2021-12-29,2,90.15391444470188,34.68885085073308,-69.96901099223783,130.84948071226466
863447,2022-01-05,3,89.86270124867765,56.059946191537506,-47.67782343409894,163.50064422479332
863447,2022-01-12,4,89.5724287231286,89.02587587242367,-13.217687847607891,201.19169117276127
863447,2022-01-19,5,89.28309382952158,93.93664174220253,-6.5197517397389175,192.49758365414357
863447,2022-01-26,6,88.99469353913847,70.4599680706186,-37.51059482407149,181.10525434049003
863447,2022-02-02,7,88.70722483304445,49.70755739793488,-52.618340366441956,150.89163800462745
863447,2022-02-09,8,88.42068470205639,52.6041152929131,-50.753511842135225,158.2673291598895
863447,2022-02-16,9,88.13507014671137,67.77726045393224,-30.51980581594901,169.07710461936546
863447,2022-02-23,10,87.85037817723526,71.80843786666078,-33.72175787955971,182.47996975189156
863447,2022-03-02,11,87.56660581351142,60.70769716369203,-35.2296143405501,159.97753998294436
863447,2022-03-09,12,87.28375008504953,51.970813395379984,-55.67558894360392,163.1726564858874
12810393,2021-12-22,1,89.37190879266733,193.59294044118047,125.04128521691992,264.39352588672824
12810393,2021-12-29,2,121.62156132363853,223.27815017139537,157.0327444804276,290.8786827674699
12810393,2022-01-05,3,121.62156132363853,225.63492928438717,154.40260753633822,293.39969272052593
12810393,2022-01-12,4,121.62156132363853,199.44131752081398,126.10210051046712,266.11516320023725
12810393,2022-01-19,5,121.62156132363853,170.1056950690522,106.0698068788975,241.9540686100984
12810393,2022-01-26,6,121.62156132363853,164.7518779548933,95.90223251165644,231.6382771269677
12810393,2022-02-02,7,121.62156132363853,185.4556068820304,119.51545292376885,250.29814785714655
12810393,2022-02-09,8,121.62156132363853,209.8795439080683,145.0864445799687,279.60674228981327
12810393,2022-02-16,9,121.62156132363853,216.39120809622017,145.74365320376734,283.279874214302
12810393,2022-02-23,10,121.62156132363853,204.2271548489746,142.15142981752928,275.0438641994515
12810393,2022-03-02,11,121.62156132363853,188.79898536518752,116.16030438365574,261.7329378706295
12810393,2022-03-09,12,121.62156132363853,182.7128209653347,112.87420861775814,250.97788211103193
6544236,2021-12-22,1,38.818830769560634,76.77680578704657,-0.8495254456765011,149.0130657315569
6544236,2021-12-29,2,55.12365867771517,79.3989964597327,3.7443802345666835,154.82689254354887
6544236,2022-01-05,3,55.12365867771517,91.32988072920946,15.732055465292497,163.95412649588343
6544236,2022-01-12,4,55.12365867771517,102.63400096920577,30.186898903604487,175.0133859660133
6544236,2022-01-19,5,55.12365867771517,105.67032690983527,33.853450597062405,178.1935034224337
6544236,2022-01-26,6,55.12365867771517,105.01131215908089,33.29606784902528,175.6007605083638
6544236,2022-02-02,7,55.12365867771517,111.70204696088408,40.72442384455186,189.7409711773602
6544236,2022-02-09,8,55.12365867771517,129.98105767467047,53.42596552138856,198.55678601796527
6544236,2022-02-16,9,55.12365867771517,152.67762341622947,79.94633409384254,228.03111801294116
6544236,2022-02-23,10,55.12365867771517,169.3845512727388,96.02717741018633,242.7368081238368
6544236,2022-03-02,11,55.12365867771517,176.3243642413281,106.3731392377226,247.56078298279817
6544236,2022-03-09,12,55.12365867771517,177.13195591278497,103.50819636564383,248.27471766729568
839419,2021-12-22,1,70.29621907995681,76.17894932578027,21.177518641616103,128.86438411825463
839419,2021-12-29,2,73.23604340027102,73.96843038301654,24.49364835579945,127.47296960253213
839419,2022-01-05,3,67.86894008259819,78.0582309627854,28.639079777916752,129.3773071313607
839419,2022-01-12,4,63.65049536287669,87.2451466888906,31.493029224711382,140.29462688604147
839419,2022-01-19,5,64.52511768460396,95.73941588114769,44.493738745901965,149.19833259077905
839419,2022-01-26,6,67.62218832097292,96.55181614165,45.47927331978614,150.50087269152533
839419,2022-02-02,7,69.10336679219743,86.67076053063764,34.682178890716365,138.47278318519443
839419,2022-02-09,8,68.34109925545044,70.98221824874719,17.72585850447538,119.93669246951046
839419,2022-02-16,9,67.12524910632703,60.849528071197824,9.098996712381025,115.49466296831041
839419,2022-02-23,10,66.87144080197815,66.28811413757211,14.606499698878027,118.75705364786971
839419,2022-03-02,11,67.4230478166383,87.12907407359423,38.17966128133255,140.71868338685732
839419,2022-03-09,12,67.90385352091164,111.6329881740371,60.93536652582811,159.8801195202819
985999,2021-12-22,1,54.113276726731115,55.81087074465481,-33.72313146181635,138.8947112575307
985999,2021-12-29,2,81.82904498546694,44.08532570943515,-46.186008093842226,134.6488881570538
985999,2022-01-05,3,55.420628800121364,51.51664573102732,-38.39154984678895,137.56337703898777
985999,2022-01-12,4,80.58336067563431,63.08354146113135,-23.11304477886219,152.5748212188046
985999,2022-01-19,5,56.60755421321167,58.46273566974898,-33.764188651786135,155.71766444584554
985999,2022-01-26,6,79.45242250364363,38.00416722501883,-42.26984274017741,131.15500075818687
985999,2022-02-02,7,57.6851460608203,25.132068915998396,-68.07106189596564,115.92330172289611
985999,2022-02-09,8,78.42566063567287,38.854988854660284,-48.168486086115394,127.57107244709685
985999,2022-02-16,9,58.66347559798072,68.5632206221976,-24.750608364379115,161.5495699036335
985999,2022-02-23,10,77.49347887752856,83.72692287942303,-9.679294878065114,170.64363140397285
985999,2022-03-02,11,59.551686366653996,69.44645575509033,-14.366227802137221,162.17740304468362
985999,2022-03-09,12,76.6471649878879,45.26273353922856,-46.46884420456211,133.6208583002615
12810391,2021-12-22,1,26.513872481016335,128.92739749846285,-15.513244613179719,258.16011872329796
12810391,2021-12-29,2,52.382812784797906,164.4993432478043,25.32364737994795,308.97616306084984
12810391,2022-01-05,3,82.45721490058128,209.18895308688786,72.58972059535328,350.4167168405468
12810391,2022-01-12,4,103.57717363367837,227.16062275254313,73.41017754929294,360.9710190534086
12810391,2022-01-19,5,75.62268875659613,206.89009021381415,64.42708602458002,347.2340811014772
12810391,2022-01-26,6,74.64153645027378,169.25981721241882,27.936911124223876,316.9845162265175
12810391,2022-02-02,7,82.33797535068273,142.68934981024543,6.554938327560936,293.37823060799616
12810391,2022-02-09,8,84.59297566042422,138.25221279811947,-3.9511671443685725,276.8625711368351
12810391,2022-02-16,9,80.52229795032551,149.66950043600002,12.810139240149411,300.506377969469
12810391,2022-02-23,10,80.04704161370853,168.43427097148273,18.66273441215569,317.138467886817
12810391,2022-03-02,11,81.49683208047944,190.26279128658402,40.002360465784164,330.6540727647738
12810391,2022-03-09,12,81.79972657373182,208.80707722711222,68.10736647748094,342.03970115113316
1068719,2021-12-22,1,59.595259669060546,60.00251099665281,25.77158364259907,93.74549467157343
1068719,2021-12-29,2,59.595259669060546,57.833383571872055,23.744703710772516,92.9379756172362
1068719,2022-01-05,3,59.595259669060546,52.85305598727632,17.514552814767033,87.14186593185651
1068719,2022-01-12,4,59.595259669060546,52.79388219790862,19.887723179366315,89.48527303948374
1068719,2022-01-19,5,59.595259669060546,59.75043709919169,26.591310183047806,93.74280999384612
1068719,2022-01-26,6,59.595259669060546,66.25043396005849,31.064546430811717,98.9691874672479
1068719,2022-02-02,7,59.595259669060546,63.786538212517335,26.349467993476388,100.05167158165587
1068719,2022-02-09,8,59.595259669060546,53.16761706115905,19.114379144324154,85.26911817134062
1068719,2022-02-16,9,59.595259669060546,43.831420100450075,7.44440791507934,78.46103091877592
1068719,2022-02-23,10,59.595259669060546,43.31007236672333,10.38460765912717,79.79501099938425
1068719,2022-03-02,11,59.595259669060546,50.076098396485484,15.719701207275438,85.14395804836286
1068719,2022-03-09,12,59.595259669060546,57.824955413446816,21.830128615497085,93.14204132426794
948670,2021-12-22,1,67.79843137254903,70.48858015383207,-8.229603053570509,149.74341558751806
948670,2021-12-29,2,67.79843137254903,72.99027662355978,-4.254147570212343,154.25811143235617
948670,2022-01-05,3,67.79843137254903,76.24220707523158,-6.031423867684042,156.68606550429126
948670,2022-01-12,4,67.79843137254903,75.15908113614215,-6.062610356848083,156.9875605917863
948670,2022-01-19,5,67.79843137254903,67.16940442828975,-12.81386659919976,149.0977553169067
948670,2022-01-26,6,67.79843137254903,57.38310365233424,-22.4273316529415,140.29039675457247
948670,2022-02-02,7,67.79843137254903,55.139319097652326,-32.92187717425497,133.61779819690224
948670,2022-02-09,8,67.79843137254903,64.90533295691719,-13.822490889158233,143.91664698216968
948670,2022-02-16,9,67.79843137254903,81.2095445529297,-3.9522879962440256,165.06722864810692
948670,2022-02-23,10,67.79843137254903,93.05989265132737,15.020818057641565,169.21541756892478
948670,2022-03-02,11,67.79843137254903,93.40344149177561,11.125857477016787,177.34743724969985
948670,2022-03-09,12,67.79843137254903,84.5262241905962,5.1629236685520405,162.313328785135
